,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,4399.207403287072,1324.5525888563916,1005.590865432609,822.9249700775096,613.8218348203975,511.7640188268124,425.96701270268784,456.70226469631416,103.44552562534182,162.63379721654164,29.32984448705457,73.3696524279702,139.35116395700453,190.82027927816065,300.9010386480002,179.37509651526352,371.57400076216373,348.51476621866783,516.4981313211366,622.9133003746862,749.6130172200725,951.7540489517648,1163.3771561211772,1404.594754131231,1677.4787780051504,2015.4182454525082,2338.7765053323974,2747.953048646866,3182.1565631936473
1,1857.3423657456012,1309.950781993285,489.39269225021263,772.9304636069933,500.2570602398009,556.3525568895255,240.39678500584762,132.65026130313885,111.52833000620188,95.65163153334132,86.26937930924417,52.082492503363696,98.69322237474334,200.00297103204417,302.70716706706094,180.4764652826642,249.86245700787342,353.49277371917844,462.06812152012577,595.2492504224703,760.1907545071226,961.1200848984677,1153.3885074944556,1392.150861622946,1685.5956274037283,2000.9561727346354,2377.114961201073,2727.57706813902,3180.954710058471
2,1886.482184968773,1310.2345874014445,604.5108356418357,771.2642754830387,622.8549106506729,394.63901232122504,211.56122883196247,370.7416034877573,116.54538851801195,89.88339779870718,40.70537660819511,54.52523479220164,78.5119841774852,177.27831722940013,117.16809504667984,187.6842766518302,241.04752807635904,438.33858235797055,480.060850982838,642.2781219229877,776.4297103127378,948.3502158649959,1156.7890645513107,1413.030297324748,1672.5511568951886,2014.0469977028026,2376.6073338463466,2785.0294772310267,3228.1532142662627
3,677.8953290790556,498.2734937247569,1013.678444763877,798.4577095598773,608.9622346959898,392.03444661812307,424.4138478630497,186.8630119361598,76.03530955670686,59.809581882351864,44.34525945707117,60.81184230860269,93.98860868119942,195.4379038856365,298.7644861494603,179.29642640136083,256.3801027171785,358.71799810770085,534.8526548556163,598.3471434504011,752.8171997282084,960.9817192199554,1163.3763427486642,1388.6716996618431,1673.5268321222973,1979.3116890484996,2324.643843222381,2793.4392467554067,3194.762192317665
4,2385.380909334064,1355.0868451589668,535.7373611492153,802.9775233276023,609.811852800872,480.67631785741463,246.06585981204097,132.0145757748948,316.4386172297561,453.72788364915544,45.486683003844405,63.65442968713755,89.33188322801452,196.84956849826372,178.15422776037346,266.4600495365764,399.490900927181,350.7433209468708,474.6088260336958,598.4581165360228,753.2614438328529,938.1175042693089,1148.1762520323668,1403.9320878905812,1690.194144419922,2020.259500767986,2361.5378246487103,2763.900059303603,3178.547840518001
5,1166.415603006334,452.26833684127377,1277.1476649380804,779.9642043851012,621.4424501475235,495.0882333222037,261.0256235006536,99.18547303446034,73.67651220470546,32.45252401789305,18.285263561703594,61.7460861805346,114.6513567581593,79.77026800433278,289.95116011318476,290.3989908833391,367.1552361354685,435.3891100023466,465.90844247595146,600.0271243952614,772.897530064591,941.8446379593333,1154.6971560811037,1404.2190887010204,1680.9599699220682,2006.502674246122,2370.9165622975997,2738.3869323126737,3141.4784098285254
6,1778.7587368720256,1512.5167962386515,1223.9837047257147,700.6467988500607,623.0267568089087,502.2700484051523,422.473576109182,61.606996254360666,143.41346253637457,32.138506915081116,53.76849583059937,38.166762038135225,143.27682305306297,262.285802386949,130.3394967658312,178.7266591492047,376.7884665540246,347.8729848421104,534.2004092767936,597.5106288014744,768.2664474836183,953.1018144500752,1154.6881707843777,1400.7453528565068,1689.657874548066,1996.647860119577,2340.1083701783455,2752.765501922171,3170.107273064746
7,1809.1461224406412,865.7885699825487,1027.782175227037,750.1835858907202,687.7553274523455,499.9285720825892,407.9587678474093,189.4888420365758,149.39190781880035,54.066009959089236,36.243587451281925,39.07597711087298,107.02144000610203,193.52926436477546,153.93006235224507,332.4842974378623,355.63894995458696,439.85746010819247,471.08026733238023,598.7143660368683,762.1146001052239,948.1650484809282,1164.8543414377132,1406.4214374791807,1696.7962994056995,1988.8939785306106,2373.196604154871,2733.272544522985,3171.4565799454963
8,703.6720948720709,838.1705004268808,546.5882992488329,521.506824735723,446.1174355273616,657.5752264807666,104.86853845160707,202.36609939174804,261.58618355279697,57.365881735704725,38.058421070250056,58.968979198662375,203.71899899132225,197.78636572326775,301.9884107419795,176.68376921846172,413.2275572933,444.1641036753083,468.13695567663933,598.682591914857,777.0646400829997,941.0110371303789,1146.5493714976315,1395.932350928091,1675.7324808427918,1987.6108445583222,2338.4561495039775,2768.568438425405,3197.5424080378675
